"PITTagID","FishGutID","TripID","Region","Reach","RiverMile","Date","Time","Site","FishSpeciesID","ForkLength","Weight","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"000.20150117AA","2015-01-17_18:57:00","GC20150108","GrandCanyon","CRGrandCanyon",60.24,"01/17/2015","18:57:00","537","RBT",269,172,0,0,,"GarciaPenaD","06/23/2015",0.8,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117BA","2015-01-17_19:29:00","GC20150108","GrandCanyon","CRGrandCanyon",60.36,"01/17/2015","19:29:00","538","RBT",200,69,0,0,,"GarciaPenaD","06/30/2015",0.58,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117CA","2015-01-17_19:35:00","GC20150108","GrandCanyon","CRGrandCanyon",60.20,"01/17/2015","19:35:00","1114","RBT",237,120,0,0,,"GarciaPenaD","06/23/2015",0.27,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117DA","2015-01-17_19:38:00","GC20150108","GrandCanyon","CRGrandCanyon",60.20,"01/17/2015","19:38:00","1114","RBT",98,10.4,0,0,,"EvansM","06/25/2015",0.37,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117EA","2015-01-17_19:46:00","GC20150108","GrandCanyon","CRGrandCanyon",60.47,"01/17/2015","19:46:00","539","RBT",99,11.6,0,0,,"IngramA","07/01/2015",0.13,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117FA","2015-01-17_19:52:00","GC20150108","GrandCanyon","CRGrandCanyon",60.47,"01/17/2015","19:52:00","1116","RBT",83,6.3,0,0,,"EvansM","07/01/2015",0.32,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117GA","2015-01-17_19:55:00","GC20150108","GrandCanyon","CRGrandCanyon",60.59,"01/17/2015","19:55:00","540","RBT",267,174,0,0,,"GarciaPenaD","06/29/2015",0.78,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117HA","2015-01-17_20:27:00","GC20150108","GrandCanyon","CRGrandCanyon",60.86,"01/17/2015","20:27:00","542","RBT",242,100,0,0,,"GarciaPenaD","06/23/2015",0.12,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117IA","2015-01-17_20:42:00","GC20150108","GrandCanyon","CRGrandCanyon",61.03,"01/17/2015","20:42:00","1120","RBT",242,114,0,0,,"GarciaPenaD","06/25/2015",0.22,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150117JA","2015-01-17_20:53:00","GC20150108","GrandCanyon","CRGrandCanyon",61.19,"01/17/2015","20:53:00","1121","RBT",105,12.1,0,0,,"IngramA","07/01/2015",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122AA","2015-01-22_18:56:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","18:56:00","574","RBT",226,88,0,0,,"GarciaPenaD","06/24/2015",0.1,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122BA","2015-01-22_18:57:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","18:57:00","574","RBT",184,52,0,0,,"GarciaPenaD","06/26/2015",0.2,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122CA","2015-01-22_18:58:43","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","18:58:43","547","BNT",327,371,0,0,"GoodenoughD","WoodyE","03/08/2018",0.47,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122DA","2015-01-22_19:01:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/22/2015","19:01:00","575","RBT",297,233,0,0,,"GarciaPenaD","06/24/2015",0.13,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122EA","2015-01-22_19:02:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/22/2015","19:02:00","575","RBT",297,250,0,0,,"GarciaPenaD","06/25/2015",0.17,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122FA","2015-01-22_19:03:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/22/2015","19:03:00","575","RBT",161,31.4,0,0,,"GarciaPenaD","06/24/2015",0.22,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122GA","2015-01-22_19:04:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","19:04:00","1150","RBT",223,77,0,0,,"GarciaPenaD","06/26/2015",0.17,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122HA","2015-01-22_19:05:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","19:05:00","1150","RBT",282,147,0,0,,"GarciaPenaD","06/25/2015",0.13,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122IA","2015-01-22_19:06:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","19:06:00","1150","RBT",326,278,0,0,,"EvansM","06/26/2015",0.13,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122JA","2015-01-22_19:07:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","19:07:00","1150","RBT",315,245,0,0,,"GarciaPenaD","06/29/2015",0.12,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150122KA","2015-01-22_19:08:00","GC20150108","GrandCanyon","CRGrandCanyon",65.12,"01/22/2015","19:08:00","1150","RBT",298,256,0,0,,"EvansM","06/26/2015",0.22,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123AA","2015-01-23_18:50:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:50:00","575","RBT",277,204,0,0,,"GarciaPenaD","06/24/2015",0.17,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123BA","2015-01-23_18:50:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:50:00","575","RBT",307,257,0,0,,"GarciaPenaD","06/26/2015",0.12,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123CA","2015-01-23_18:53:00","GC20150108","GrandCanyon","CRGrandCanyon",64.94,"01/23/2015","18:53:00","573","RBT",189,48,0,0,,"EvansM","06/23/2015",0.28,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123DA","2015-01-23_18:53:00","GC20150108","GrandCanyon","CRGrandCanyon",64.97,"01/23/2015","18:53:00","573","RBT",158,31,0,0,,"GarciaPenaD","06/26/2015",0.12,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123EA","2015-01-23_18:55:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:55:00","575","RBT",273,156,0,0,,"EvansM","06/23/2015",0.13,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123FA","2015-01-23_18:55:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:55:00","575","RBT",194,64,0,0,,"GarciaPenaD","07/01/2015",0.15,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123GA","2015-01-23_18:47:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:47:00","575","RBT",258,133,0,0,,"GarciaPenaD","06/23/2015",0.28,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123HA","2015-01-23_18:49:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:49:00","575","RBT",280,184,0,0,,"GarciaPenaD","06/22/2015",0.1,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123IA","2015-01-23_18:51:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:51:00","575","RBT",295,162,0,0,,"GarciaPenaD","06/24/2015",0.37,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150123JA","2015-01-23_18:56:00","GC20150108","GrandCanyon","CRGrandCanyon",65.26,"01/23/2015","18:56:00","575","RBT",249,138,0,0,,"GarciaPenaD","06/23/2015",0.18,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402AA","2015-04-02_20:58:58","GC20150403","GrandCanyon","CRLeesFerry",-4.31,"04/02/2015","20:58:58","661","RBT",206,116,0,0,"GoodenoughD","WoodyE","03/05/2018",1.92,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402BA","2015-04-02_21:42:42","GC20150403","GrandCanyon","CRLeesFerry",-4.15,"04/02/2015","21:42:42","85","RBT",278,273,0,0,"GoodenoughD","SzydloC","03/05/2018",2,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402CA","2015-04-02_21:49:41","GC20150403","GrandCanyon","CRLeesFerry",-4.02,"04/02/2015","21:49:41","86","RBT",307,396,0,0,"GoodenoughD","WoodyE","03/05/2018",4.52,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402DA","2015-04-02_22:09:26","GC20150403","GrandCanyon","CRLeesFerry",-3.88,"04/02/2015","22:09:26","87","RBT",97,10.4,0,0,"GoodenoughD","WoodyE","03/03/2018",0.25,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402EA","2015-04-02_22:15:02","GC20150403","GrandCanyon","CRLeesFerry",-3.75,"04/02/2015","22:15:02","88","RBT",100,13.6,0,0,"GoodenoughD","DaubertM","03/02/2018",0.62,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402FA","2015-04-02_22:36:54","GC20150403","GrandCanyon","CRLeesFerry",-3.73,"04/02/2015","22:36:54","666","RBT",326,40,1,0,"GoodenoughD","HendrixB","03/04/2018",3.62,0,,"GoodenoughD","Weight might be inaccurate. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402GA","2015-04-02_22:56:07","GC20150403","GrandCanyon","CRLeesFerry",-3.49,"04/02/2015","22:56:07","90","RBT",200,80,1,0,"GoodenoughD","FordM","03/05/2018",2.57,0,,"GoodenoughD","Size class recorded did not jibe with fork length. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150402HA","2015-04-02_23:01:46","GC20150403","GrandCanyon","CRLeesFerry",-3.34,"04/02/2015","23:01:46","91","RBT",233,123,0,0,"GoodenoughD","FordM","02/27/2018",1.17,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403AA","2015-04-03_20:19:44","GC20150403","GrandCanyon","CRLeesFerry",-4.30,"04/03/2015","20:19:44","84","RBT",95,10.8,0,0,"GoodenoughD","SzydloC","03/05/2018",0.33,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403BA","2015-04-03_20:26:33","GC20150403","GrandCanyon","CRLeesFerry",-4.30,"04/03/2015","20:26:33","84","RBT",305,337,0,0,"GoodenoughD","SzydloC","03/05/2018",3.83,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403CA","2015-04-03_21:02:58","GC20150403","GrandCanyon","CRLeesFerry",-4.02,"04/03/2015","21:02:58","86","RBT",265,185,0,0,"GoodenoughD","WoodyE","03/05/2018",2.82,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403DA","2015-04-03_21:11:21","GC20150403","GrandCanyon","CRLeesFerry",-3.88,"04/03/2015","21:11:21","87","RBT",345,292,0,0,"GoodenoughD","WoodyE","03/02/2018",3.02,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403EA","2015-04-03_21:30:44","GC20150403","GrandCanyon","CRLeesFerry",-3.91,"04/03/2015","21:30:44","665","RBT",224,127,0,0,"GoodenoughD","SzydloC","03/05/2018",2.97,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403FA","2015-04-03_21:45:04","GC20150403","GrandCanyon","CRLeesFerry",-3.62,"04/03/2015","21:45:04","89","RBT",198,105,0,0,"GoodenoughD","HendrixB","03/02/2018",3.7,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403GA","2015-04-03_21:52:24","GC20150403","GrandCanyon","CRLeesFerry",-3.49,"04/03/2015","21:52:24","90","RBT",280,206,0,0,"GoodenoughD","SzydloC","04/03/2015",4.83,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403HA","2015-04-03_22:04:19","GC20150403","GrandCanyon","CRLeesFerry",-3.55,"04/03/2015","22:04:19","667","RBT",230,130,0,0,"GoodenoughD","WoodyE","03/03/2018",1.9,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403IA","2015-04-03_22:19:38","GC20150403","GrandCanyon","CRLeesFerry",-3.34,"04/03/2015","22:19:38","91","RBT",162,51,0,0,"GoodenoughD","HendrixB","03/02/2018",1.17,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150403JA","2015-04-03_22:26:44","GC20150403","GrandCanyon","CRLeesFerry",-3.20,"04/03/2015","22:26:44","92","RBT",111,17.6,0,0,"GoodenoughD","FordM","02/27/2018",0.63,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623AA","2015-06-23_22:08:06","GC20150623","GrandCanyon","CRLeesFerry",-5.37,"06/23/2015","22:08:06","77","RBT",288,244,0,0,"GoodenoughD","GoodenoughD","02/27/2018",2.55,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623BA","2015-06-23_22:13:15","GC20150623","GrandCanyon","CRLeesFerry",-5.35,"06/23/2015","22:13:15","654","RBT",334,424,0,0,"GoodenoughD","WoodyE","02/28/2018",2.75,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623CA","2015-06-23_22:27:23","GC20150623","GrandCanyon","CRLeesFerry",-5.19,"06/23/2015","22:27:23","655","RBT",366,526,0,0,"GoodenoughD","SzydloC","02/27/2018",3.87,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623DA","2015-06-23_22:39:16","GC20150623","GrandCanyon","CRLeesFerry",-5.22,"06/23/2015","22:39:16","78","RBT",189,74,0,0,"GoodenoughD","SzydloC","02/27/2018",1.52,0,,"GoodenoughD","SzydloC started sample, but WoodyE finished it. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623EA","2015-06-23_22:46:11","GC20150623","GrandCanyon","CRLeesFerry",-5.05,"06/23/2015","22:46:11","656","RBT",146,41.1,0,0,"GoodenoughD","DaubertM","02/27/2018",1.77,0,,"GoodenoughD","SIML exuviae present in sample. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623FA","2015-06-23_22:49:57","GC20150623","GrandCanyon","CRLeesFerry",-5.05,"06/23/2015","22:49:57","656","RBT",121,24,0,0,"GoodenoughD","DaubertM","02/27/2018",0.7,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623GA","2015-06-23_22:56:36","GC20150623","GrandCanyon","CRLeesFerry",-4.90,"06/23/2015","22:56:36","657","RBT",254,134,0,0,"GoodenoughD","SzydloC","02/27/2018",0.03,0,,"GoodenoughD","CHIP exuviae present in sample. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623HA","2015-06-23_23:01:12","GC20150623","GrandCanyon","CRLeesFerry",-5.07,"06/23/2015","23:01:12","79","RBT",225,123,0,0,"GoodenoughD","WoodyE","02/27/2018",0.95,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150623IA","2015-06-23_23:26:28","GC20150623","GrandCanyon","CRLeesFerry",-4.45,"06/23/2015","23:26:28","660","RBT",256,133,0,0,"GoodenoughD","WoodyE","02/27/2018",0.5,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624AA","2015-06-24_21:32:45","GC20150623","GrandCanyon","CRLeesFerry",-4.15,"06/24/2015","21:32:45","662","RBT",179,51.6,0,0,"GoodenoughD","DaubertM","02/27/2018",0.22,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624BA","2015-06-24_21:56:47","GC20150623","GrandCanyon","CRLeesFerry",-4.15,"06/24/2015","21:56:47","85","RBT",297,290,0,0,"GoodenoughD","WoodyE","02/27/2018",2.53,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624CA","2015-06-24_22:06:11","GC20150623","GrandCanyon","CRLeesFerry",-4.02,"06/24/2015","22:06:11","86","RBT",301,325,0,0,"GoodenoughD","SzydloC","02/27/2018",0.35,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624DA","2015-06-24_22:15:17","GC20150623","GrandCanyon","CRLeesFerry",-4.02,"06/24/2015","22:15:17","663","RBT",309,337,0,0,"GoodenoughD","DaubertM","02/28/2018",2.1,0,,"GoodenoughD","CHIL and SIML exuviae present. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624EA","2015-06-24_22:59:48","GC20150623","GrandCanyon","CRLeesFerry",-3.62,"06/24/2015","22:59:48","89","RBT",291,263,0,0,"GoodenoughD","WoodyE","02/27/2018",2.98,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624FA","2015-06-24_23:05:32","GC20150623","GrandCanyon","CRLeesFerry",-3.62,"06/24/2015","23:05:32","89","RBT",290,269,0,0,"GoodenoughD","FordM","02/27/2018",,0,,"GoodenoughD","Processing time not recorded. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20150624GA","2015-06-24_23:26:19","GC20150623","GrandCanyon","CRLeesFerry",-3.38,"06/24/2015","23:26:19","668","RBT",255,148,0,0,"GoodenoughD","GoodenoughD","02/27/2018",0.75,0,,"GoodenoughD","Sample used for demonstration purposes, processing time might be off. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170107AA","2017-01-07_21:15:46","LF20170107","GrandCanyon","CRLeesFerry",-5.86,"01/07/2017","21:15:46","74","BNT",139,33.6,0,0,"GoodenoughD","GoodenoughD","08/31/2017",0.63,0,,"GoodenoughD","PIT tag in connective tissue next to stomach, not in stomach, Gave to Yard. In hindgut: 2 NZMS, 1 with operculum, the other had a broken shell PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170107BA","2017-01-07_22:09:42","LF20170107","GrandCanyon","CRLeesFerry",-5.35,"01/07/2017","22:09:42","654","BNT",173,66,0,0,"GoodenoughD","GoodenoughD","10/31/2017",0.52,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170107CA","2017-01-07_22:13:52","LF20170107","GrandCanyon","CRGrandCanyon",,"01/07/2017","22:13:52",,"BNT",152,46.5,1,0,"GoodenoughD","GoodenoughD","10/31/2017",0.53,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170107DA","2017-01-07_22:30:14","LF20170107","GrandCanyon","CRLeesFerry",-5.22,"01/07/2017","22:30:14","78","BNT",124,23,0,0,"GoodenoughD","GoodenoughD","08/31/2017",0.57,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170107EA","2017-01-07_23:23:38","LF20170107","GrandCanyon","CRLeesFerry",-4.76,"01/07/2017","23:23:38","81","BNT",175,83,0,0,"GoodenoughD","GoodenoughD","10/31/2017",0.47,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108AA","2017-01-08_00:07:10","LF20170107","GrandCanyon","CRGrandCanyon",,"01/08/2017","00:07:10",,"BNT",540,1706,0,0,"GoodenoughD","GoodenoughD","08/24/2017",0.92,0,,"GoodenoughD","Detritus present. Large seed 5X6mm. In hindgut: NZMS all fully intact with operculum and meat. 1 PISI. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108BA","2017-01-08_00:26:01","LF20170107","GrandCanyon","CRLeesFerry",-4.61,"01/08/2017","00:26:01","659","BNT",481,1204,0,0,"GoodenoughD","GoodenoughD","08/25/2017",0.62,0,,"GoodenoughD","In hindgut: Digested fish 9cm. Taking weight (tin # 1379, preweight: 1.29578 and postweight 3.14143, = 1.84565). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108CA","2017-01-08_00:33:45","LF20170107","GrandCanyon","CRLeesFerry",-4.61,"01/08/2017","00:33:45","659","BNT",395,932,0,0,"GoodenoughD","GoodenoughD","08/30/2017",2.17,0,,"GoodenoughD","In hindgut: NZMS with a large majority fully intact with operculum and meat still inside shell, a few with cracked/broken shells. PISI (1) with meat in it. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108DA","2017-01-08_00:35:06","LF20170107","GrandCanyon","CRLeesFerry",-4.61,"01/08/2017","00:35:06","659","BNT",460,1502,0,0,"GoodenoughD","GoodenoughD","11/01/2017",0.78,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108EA","2017-01-08_00:40:22","LF20170107","GrandCanyon","CRLeesFerry",-4.46,"01/08/2017","00:40:22","83","BNT",630,3710,0,1,"GoodenoughD","GoodenoughD","08/22/2017",3.85,0,,"GoodenoughD","Definitely included hindgut contents in prey diet. Total weight not taken because of aforementioned processing error. All prey items saved. A lot of liquified fat in sample bag. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108FA","2017-01-08_01:00:55","LF20170107","GrandCanyon","CRLeesFerry",-4.45,"01/08/2017","01:00:55","660","BNT",480,1525,0,0,"GoodenoughD","GoodenoughD","08/23/2017",0.83,0,,"GoodenoughD","In hindgut: NEMT 4mm. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108GA","2017-01-08_20:14:20","LF20170107","GrandCanyon","CRLeesFerry",-5.05,"01/08/2017","20:14:20","656","BNT",271,253,0,0,"GoodenoughD","GoodenoughD","08/30/2017",0.62,0,,"GoodenoughD","Hindgut not fully intact. In hindgut: NZMS fully intact besides 1 which was broken/cracked with meat in it. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108HA","2017-01-08_21:31:40","LF20170107","GrandCanyon","CRLeesFerry",-4.75,"01/08/2017","21:31:40","658","BNT",451,1360,0,0,"GoodenoughD","GoodenoughD","08/31/2017",0.53,0,,"GoodenoughD","In hindgut: 1 NZMS fully intact with operculum and meat. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108IA","2017-01-08_22:01:45","LF20170107","GrandCanyon","CRLeesFerry",-4.45,"01/08/2017","22:01:45","660","BNT",104,13.8,0,0,"GoodenoughD","GoodenoughD","10/31/2017",0.38,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108JA","2017-01-08_22:12:00","LF20170107","GrandCanyon","CRLeesFerry",-4.31,"01/08/2017","22:12:00","661","BNT",107,15.9,0,0,"GoodenoughD","GoodenoughD","10/31/2017",0.32,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108KA","2017-01-08_22:18:16","LF20170107","GrandCanyon","CRGrandCanyon",,"01/08/2017","22:18:16",,"BNT",327,358,0,0,"GoodenoughD","GoodenoughD","08/31/2017",1.25,0,,"GoodenoughD","In hindgut: QUAG present with split shells, no meat. NZMS present, most with operculum and meat intact. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108LA","2017-01-08_22:29:30","LF20170107","GrandCanyon","CRLeesFerry",-4.46,"01/08/2017","22:29:30","83","BNT",138,30.6,0,0,"GoodenoughD","GoodenoughD","10/31/2017",0.35,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108MA","2017-01-08_23:10:47","LF20170107","GrandCanyon","CRLeesFerry",-4.02,"01/08/2017","23:10:47","663","BNT",359,702,0,1,"GoodenoughD","GoodenoughD","08/22/2017",1.5,0,,"GoodenoughD","Possibly included hindgut contents in overall weight and prey diet. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20170108NA","2017-01-08_23:14:38","LF20170107","GrandCanyon","CRLeesFerry",-4.02,"01/08/2017","23:14:38","663","BNT",386,776,0,0,"GoodenoughD","GoodenoughD","10/31/2017",0.33,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
