"BarcodeID","TripID","Region","Reach","RiverMile","Bank","Date","Collector","Orientation","TimeElapsed","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"S13249","LF20190213","GrandCanyon","CRLeesFerry",-12.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13250","LF20190213","GrandCanyon","CRLeesFerry",-12.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13251","LF20190213","GrandCanyon","CRLeesFerry",-11.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13252","LF20190213","GrandCanyon","CRLeesFerry",-11.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13253","LF20190213","GrandCanyon","CRLeesFerry",-11.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13254","LF20190213","GrandCanyon","CRLeesFerry",-11.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13255","LF20190213","GrandCanyon","CRLeesFerry",-10.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.03,0,,"GoodenoughD",
"S13256","LF20190213","GrandCanyon","CRLeesFerry",-10.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13257","LF20190213","GrandCanyon","CRLeesFerry",-10.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13258","LF20190213","GrandCanyon","CRLeesFerry",-10.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13259","LF20190213","GrandCanyon","CRLeesFerry",-8.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13260","LF20190213","GrandCanyon","CRLeesFerry",-8.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13261","LF20190213","GrandCanyon","CRLeesFerry",-8.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13262","LF20190213","GrandCanyon","CRLeesFerry",-8.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13263","LF20190213","GrandCanyon","CRLeesFerry",-6.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13264","LF20190213","GrandCanyon","CRLeesFerry",-6.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13265","LF20190213","GrandCanyon","CRLeesFerry",-6.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13266","LF20190213","GrandCanyon","CRLeesFerry",-6.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13267","LF20190213","GrandCanyon","CRLeesFerry",-3.50,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13268","LF20190213","GrandCanyon","CRLeesFerry",-3.50,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13269","LF20190213","GrandCanyon","CRLeesFerry",-3.50,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13270","LF20190213","GrandCanyon","CRLeesFerry",-3.50,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13271","LF20190213","GrandCanyon","CRLeesFerry",-2.10,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13272","LF20190213","GrandCanyon","CRLeesFerry",-2.10,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13273","LF20190213","GrandCanyon","CRLeesFerry",-2.10,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13274","LF20190213","GrandCanyon","CRLeesFerry",-2.10,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13275","LF20190213","GrandCanyon","CRLeesFerry",-1.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13276","LF20190213","GrandCanyon","CRLeesFerry",-1.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13277","LF20190213","GrandCanyon","CRLeesFerry",-1.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13278","LF20190213","GrandCanyon","CRLeesFerry",-1.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13279","LF20190213","GrandCanyon","CRLeesFerry",0.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13280","LF20190213","GrandCanyon","CRLeesFerry",0.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13281","LF20190213","GrandCanyon","CRLeesFerry",0.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13282","LF20190213","GrandCanyon","CRLeesFerry",0.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13283","LF20190213","GrandCanyon","CRGrandCanyon",1.30,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13284","LF20190213","GrandCanyon","CRGrandCanyon",1.30,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13285","LF20190213","GrandCanyon","CRGrandCanyon",1.30,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.08,0,,"GoodenoughD",
"S13286","LF20190213","GrandCanyon","CRGrandCanyon",1.30,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13287","LF20190213","GrandCanyon","CRGrandCanyon",3.30,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13288","LF20190213","GrandCanyon","CRGrandCanyon",3.30,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13289","LF20190213","GrandCanyon","CRGrandCanyon",3.30,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13290","LF20190213","GrandCanyon","CRGrandCanyon",3.30,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.03,0,,"GoodenoughD",
"S13291","LF20190213","GrandCanyon","CRGrandCanyon",4.00,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13292","LF20190213","GrandCanyon","CRGrandCanyon",4.00,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13293","LF20190213","GrandCanyon","CRGrandCanyon",4.00,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.08,0,,"GoodenoughD",
"S13294","LF20190213","GrandCanyon","CRGrandCanyon",4.00,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13295","LF20190213","GrandCanyon","CRGrandCanyon",5.90,"RB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.07,0,,"GoodenoughD",
"S13296","LF20190213","GrandCanyon","CRGrandCanyon",5.90,"RB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13297","LF20190213","GrandCanyon","CRGrandCanyon",5.90,"LB","02/13/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13298","LF20190213","GrandCanyon","CRGrandCanyon",5.90,"LB","02/13/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/29/2019",0.05,0,,"GoodenoughD",
"S13299","LF20190314","GrandCanyon","CRLeesFerry",-15.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.13,0,,"GoodenoughD",
"S13300","LF20190314","GrandCanyon","CRLeesFerry",-15.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13301","LF20190314","GrandCanyon","CRLeesFerry",-15.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13302","LF20190314","GrandCanyon","CRLeesFerry",-15.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",3,0,,"GoodenoughD",
"S13303","LF20190314","GrandCanyon","CRLeesFerry",-12.90,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13304","LF20190314","GrandCanyon","CRLeesFerry",-12.90,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13305","LF20190314","GrandCanyon","CRLeesFerry",-12.90,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13306","LF20190314","GrandCanyon","CRLeesFerry",-12.90,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13307","LF20190314","GrandCanyon","CRLeesFerry",-12.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13308","LF20190314","GrandCanyon","CRLeesFerry",-12.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13309","LF20190314","GrandCanyon","CRLeesFerry",-12.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13310","LF20190314","GrandCanyon","CRLeesFerry",-12.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13311","LF20190314","GrandCanyon","CRLeesFerry",-11.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13312","LF20190314","GrandCanyon","CRLeesFerry",-11.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13313","LF20190314","GrandCanyon","CRLeesFerry",-11.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13314","LF20190314","GrandCanyon","CRLeesFerry",-11.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13315","LF20190314","GrandCanyon","CRLeesFerry",-10.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.03,0,,"GoodenoughD",
"S13316","LF20190314","GrandCanyon","CRLeesFerry",-10.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.03,0,,"GoodenoughD",
"S13317","LF20190314","GrandCanyon","CRLeesFerry",-10.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13318","LF20190314","GrandCanyon","CRLeesFerry",-10.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13319","LF20190314","GrandCanyon","CRLeesFerry",-8.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.08,0,,"GoodenoughD",
"S13320","LF20190314","GrandCanyon","CRLeesFerry",-8.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13321","LF20190314","GrandCanyon","CRLeesFerry",-8.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13322","LF20190314","GrandCanyon","CRLeesFerry",-8.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13323","LF20190314","GrandCanyon","CRLeesFerry",-6.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13324","LF20190314","GrandCanyon","CRLeesFerry",-6.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.08,0,,"GoodenoughD",
"S13325","LF20190314","GrandCanyon","CRLeesFerry",-6.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.03,0,,"GoodenoughD",
"S13326","LF20190314","GrandCanyon","CRLeesFerry",-6.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13327","LF20190314","GrandCanyon","CRLeesFerry",-3.50,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13328","LF20190314","GrandCanyon","CRLeesFerry",-3.50,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13329","LF20190314","GrandCanyon","CRLeesFerry",-3.50,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13330","LF20190314","GrandCanyon","CRLeesFerry",-3.50,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13331","LF20190314","GrandCanyon","CRLeesFerry",-2.10,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13332","LF20190314","GrandCanyon","CRLeesFerry",-2.10,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13333","LF20190314","GrandCanyon","CRLeesFerry",-2.10,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13334","LF20190314","GrandCanyon","CRLeesFerry",-2.10,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13335","LF20190314","GrandCanyon","CRLeesFerry",-1.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13336","LF20190314","GrandCanyon","CRLeesFerry",-1.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13337","LF20190314","GrandCanyon","CRLeesFerry",-1.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.1,0,,"GoodenoughD",
"S13338","LF20190314","GrandCanyon","CRLeesFerry",-1.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13339","LF20190314","GrandCanyon","CRLeesFerry",0.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13340","LF20190314","GrandCanyon","CRLeesFerry",0.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13341","LF20190314","GrandCanyon","CRLeesFerry",0.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13342","LF20190314","GrandCanyon","CRLeesFerry",0.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13343","LF20190314","GrandCanyon","CRGrandCanyon",1.30,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13344","LF20190314","GrandCanyon","CRGrandCanyon",1.30,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13345","LF20190314","GrandCanyon","CRGrandCanyon",1.30,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13346","LF20190314","GrandCanyon","CRGrandCanyon",1.30,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.1,0,,"GoodenoughD",
"S13347","LF20190314","GrandCanyon","CRGrandCanyon",3.30,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.03,0,,"GoodenoughD",
"S13348","LF20190314","GrandCanyon","CRGrandCanyon",3.30,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13349","LF20190314","GrandCanyon","CRGrandCanyon",3.30,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13350","LF20190314","GrandCanyon","CRGrandCanyon",3.30,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13351","LF20190314","GrandCanyon","CRGrandCanyon",4.00,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.03,0,,"GoodenoughD",
"S13352","LF20190314","GrandCanyon","CRGrandCanyon",4.00,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13353","LF20190314","GrandCanyon","CRGrandCanyon",4.00,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13354","LF20190314","GrandCanyon","CRGrandCanyon",4.00,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13355","LF20190314","GrandCanyon","CRGrandCanyon",5.90,"RB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.05,0,,"GoodenoughD",
"S13356","LF20190314","GrandCanyon","CRGrandCanyon",5.90,"RB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.07,0,,"GoodenoughD",
"S13357","LF20190314","GrandCanyon","CRGrandCanyon",5.90,"LB","03/14/2019","GoodenoughD","US",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.08,0,,"GoodenoughD",
"S13358","LF20190314","GrandCanyon","CRGrandCanyon",5.90,"LB","03/14/2019","GoodenoughD","DS",1,0,0,"GoodenoughD","GoodenoughD","07/26/2019",0.03,0,,"GoodenoughD",
"S13360","LF20190409","GrandCanyon","CRLeesFerry",-15.00,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.1,0,,"GoodenoughD",
"S13361","LF20190409","GrandCanyon","CRLeesFerry",-15.00,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.1,0,,"GoodenoughD",
"S13362","LF20190409","GrandCanyon","CRLeesFerry",-15.00,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.08,0,,"GoodenoughD",
"S13363","LF20190409","GrandCanyon","CRLeesFerry",-15.00,"LB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.08,0,,"GoodenoughD",
"S13364","LF20190409","GrandCanyon","CRLeesFerry",-12.90,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.05,0,,"GoodenoughD",
"S13365","LF20190409","GrandCanyon","CRLeesFerry",-12.90,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,1,,"GoodenoughD",
"S13366","LF20190409","GrandCanyon","CRLeesFerry",-12.90,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13367","LF20190409","GrandCanyon","CRLeesFerry",-12.90,"LB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13368","LF20190409","GrandCanyon","CRLeesFerry",-12.00,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.1,0,,"GoodenoughD",
"S13369","LF20190409","GrandCanyon","CRLeesFerry",-12.00,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.1,0,,"GoodenoughD",
"S13370","LF20190409","GrandCanyon","CRLeesFerry",-12.00,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.07,0,,"GoodenoughD",
"S13371","LF20190409","GrandCanyon","CRLeesFerry",-12.00,"LB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/24/2019",0.07,0,,"GoodenoughD",
"S13372","LF20190409","GrandCanyon","CRLeesFerry",-11.00,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/23/2019",0.07,0,,"GoodenoughD",
"S13373","LF20190409","GrandCanyon","CRLeesFerry",-11.00,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/23/2019",0.1,0,,"GoodenoughD",
"S13374","LF20190409","GrandCanyon","CRLeesFerry",-11.00,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/23/2019",0.08,0,,"GoodenoughD",
"S13375","LF20190409","GrandCanyon","CRLeesFerry",-11.00,"LB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/23/2019",0.1,0,,"GoodenoughD",
"S13376","LF20190409","GrandCanyon","CRLeesFerry",-10.00,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.1,0,,"GoodenoughD",
"S13377","LF20190409","GrandCanyon","CRLeesFerry",-10.00,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13378","LF20190409","GrandCanyon","CRLeesFerry",-10.00,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.07,0,,"GoodenoughD",
"S13379","LF20190409","GrandCanyon","CRLeesFerry",-10.00,"LB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13380","LF20190409","GrandCanyon","CRLeesFerry",-8.00,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/18/2019",0.07,0,,"GoodenoughD",
"S13381","LF20190409","GrandCanyon","CRLeesFerry",-8.00,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/18/2019",0.12,0,,"GoodenoughD",
"S13382","LF20190409","GrandCanyon","CRLeesFerry",-8.00,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/18/2019",0.1,1,,"GoodenoughD",
"S13383","LF20190409","GrandCanyon","CRLeesFerry",-8.00,"LB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/18/2019",0.08,0,,"GoodenoughD",
"S13384","LF20190409","GrandCanyon","CRLeesFerry",-6.00,"RB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13385","LF20190409","GrandCanyon","CRLeesFerry",-6.00,"RB","04/09/2019","DaubertM","DS",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.08,0,,"GoodenoughD",
"S13386","LF20190409","GrandCanyon","CRLeesFerry",-6.00,"LB","04/09/2019","DaubertM","US",1,0,0,"GoodenoughD","GoodenoughD","07/25/2019",0.1,0,,"GoodenoughD",
